PERIODO,MES,PER,DIRECTORIO,SECUENCIA_P,HOGAR,REGIS,AREA,CLASE,FEX_C18,Departamento,Tipo de vivienda,P4010,P4020,P4030S1,P4030S1A1,P4030S2,P4030S3,P4030S4,P4030S4A1,P4030S5,P70,P5000,P5010,P5020,P5030,P5040,P5050,P5070,P5080,P5090,P5090S1,P5100,P5110,P5130,P5140,P5222S1,P5222S2,P5222S3,P5222S4,P5222S5,P5222S6,P5222S7,P5222S8,P5222S9,P5222S10,P5222S8A1,Total de personas en el hogar
20240101,1,2024,7656103,1,1,1,13.0,1,425.67972659,Bolívar,Apartamento,1,4,1,4.0,1,1,1,3.0,1,1,4,2,1,1.0,1,1,1,3.0,1,,,300000000.0,950000.0,,1.0,1.0,,,,,1.0,,,,,3
20240101,1,2024,7656104,1,1,1,13.0,1,558.32996703,Bolívar,Casa,1,4,1,4.0,1,1,1,3.0,1,1,3,1,1,1.0,1,1,1,3.0,1,,,140000000.0,700000.0,,,1.0,,,,,,,,,,1
20240101,1,2024,7656106,1,1,1,13.0,1,666.33023781,Bolívar,Apartamento,1,4,1,4.0,1,1,1,3.0,1,1,3,1,1,1.0,1,1,1,3.0,3,,,,,900000.0,,1.0,,,,1.0,1.0,,,,,1
20240101,1,2024,7656107,1,1,1,13.0,1,287.27478285,Bolívar,Apartamento,1,4,1,2.0,1,1,1,3.0,1,1,4,3,1,1.0,1,1,1,3.0,3,,,,,500000.0,,1.0,,,,,,,,,,5
20240101,1,2024,7656108,1,1,1,13.0,1,518.25685163,Bolívar,Apartamento,1,4,1,2.0,1,1,1,3.0,1,1,2,1,1,1.0,1,1,1,3.0,3,,,,,350000.0,,,,,,,,,1.0,,,1
20240101,1,2024,7656109,1,1,1,13.0,1,451.44784014,Bolívar,Apartamento,1,4,1,2.0,1,1,1,3.0,1,1,3,1,1,1.0,1,1,1,3.0,3,,,,,600000.0,,,,,,,,,1.0,,,2
20240101,1,2024,7656110,1,1,1,13.0,1,449.09437052,Bolívar,Apartamento,1,4,1,2.0,1,1,1,3.0,1,1,3,2,1,1.0,1,1,1,3.0,6,,,,380000.0,,,1.0,,,,,,,,,,3
20240101,1,2024,7656111,1,1,1,13.0,1,289.92096036,Bolívar,Apartamento,1,4,1,2.0,1,1,1,3.0,1,1,4,3,1,1.0,1,1,1,3.0,2,,650000.0,99.0,700000.0,,,1.0,,,,,,,,,,5
20240101,1,2024,7656112,1,1,1,13.0,1,390.68730895,Bolívar,Apartamento,1,4,1,2.0,1,1,1,3.0,1,1,3,2,1,1.0,1,1,1,3.0,3,,,,,750000.0,,1.0,,,,,,,,,,4
20240101,1,2024,7656113,1,1,1,13.0,1,388.44695858,Bolívar,Apartamento,1,4,1,2.0,1,1,1,3.0,1,1,3,2,1,1.0,1,1,3,3.0,3,,,,,600000.0,,1.0,,,,,,,,,,2
20240101,1,2024,7656114,1,1,1,15.0,1,126.54900359,Boyacá,Casa,1,4,1,4.0,1,1,1,3.0,1,1,3,1,1,1.0,1,4,1,3.0,1,,,180000000.0,600000.0,,,1.0,,,,,,,,,,1
20240101,1,2024,7656115,1,1,1,15.0,1,118.56474955,Boyacá,Casa,1,4,1,5.0,1,1,1,3.0,1,1,4,2,1,1.0,1,1,1,3.0,1,,,350000000.0,1500000.0,,,1.0,,,,,1.0,,,,,2
20240101,1,2024,7656116,1,1,1,15.0,1,124.7685429,Boyacá,Casa,1,4,1,5.0,1,1,1,3.0,1,1,4,2,1,1.0,1,1,1,3.0,2,,1200000.0,40000000.0,2000000.0,,,1.0,,1.0,,,1.0,,,,,3
20240101,1,2024,7656117,1,1,1,15.0,1,86.360054959,Boyacá,Casa,1,4,1,5.0,1,1,1,3.0,1,1,4,1,1,1.0,1,1,1,3.0,2,,1500000.0,98.0,98.0,,,1.0,,,,,,,,,,2
20240101,1,2024,7656118,1,1,1,15.0,1,149.76864806,Boyacá,Apartamento,1,4,1,4.0,1,1,1,3.0,1,1,5,1,1,1.0,1,1,1,3.0,1,,,98.0,500000.0,,,,,,,,,,1.0,,,2
20240101,1,2024,7656119,1,1,1,15.0,1,129.54008244,Boyacá,Apartamento,1,4,1,4.0,1,1,1,3.0,1,1,3,1,1,1.0,1,1,1,3.0,3,,,,,1300000.0,,1.0,,,,,1.0,,,,,2
20240101,1,2024,7656120,1,1,1,15.0,1,111.73677174,Boyacá,Apartamento,1,4,1,2.0,1,1,1,3.0,1,1,3,2,1,1.0,1,1,1,3.0,3,,,,,600000.0,,,,,,,,,1.0,,,2
20240101,1,2024,7656121,1,1,1,15.0,1,156.6361618,Boyacá,Apartamento,1,4,1,2.0,1,1,1,3.0,1,1,4,3,1,1.0,1,1,1,3.0,1,,,200000000.0,1000000.0,,,1.0,,,,,,,,,,4
20240101,1,2024,7656122,1,1,1,15.0,1,154.71487854,Boyacá,Apartamento,1,4,1,4.0,1,1,1,3.0,1,1,2,1,1,1.0,1,1,1,3.0,3,,,,,300000.0,,1.0,,,,,,,,,,1
20240101,1,2024,7656123,1,1,1,15.0,1,117.20824132,Boyacá,Apartamento,1,4,1,3.0,1,1,1,3.0,1,1,3,1,1,1.0,1,1,1,3.0,1,,,2000000.0,600000.0,,,1.0,,,,,,,,,,1
20240101,1,2024,7656124,1,1,1,15.0,1,137.93555536,Boyacá,Casa,1,4,1,3.0,1,1,1,3.0,1,1,2,1,1,1.0,1,1,1,3.0,3,,,,,98.0,,1.0,,,,,,,,,,1
20240101,1,2024,7656125,1,1,1,15.0,1,107.85426442,Boyacá,Casa,1,4,1,3.0,1,1,1,3.0,1,1,3,1,1,1.0,1,1,1,3.0,1,,,200000000.0,1300000.0,,,1.0,1.0,,,,1.0,,,,,1
20240101,1,2024,7656126,1,1,1,15.0,1,86.228908765,Boyacá,Apartamento,1,4,1,3.0,1,1,1,3.0,1,1,3,2,1,1.0,1,1,1,3.0,1,,,100000000.0,800000.0,,,1.0,,,,,,,,,,2
20240101,1,2024,7656127,1,1,1,15.0,1,77.724049463,Boyacá,Apartamento,1,4,1,3.0,1,1,1,3.0,1,1,4,1,1,1.0,1,1,1,3.0,1,,,150000000.0,1000000.0,,,1.0,,,,,1.0,,,,,2
20240101,1,2024,7656128,1,1,1,15.0,1,75.013274443,Boyacá,Apartamento,1,4,1,3.0,1,1,1,3.0,1,1,2,1,1,1.0,1,1,3,3.0,4,,,,150000.0,,,,,,,,,,1.0,,,1
20240101,1,2024,7656129,1,1,1,15.0,1,107.76106162,Boyacá,Apartamento,1,4,1,3.0,1,1,1,3.0,1,1,4,3,1,1.0,1,1,1,3.0,1,,,120000000.0,1000000.0,,,1.0,,,,,,,,,,4
20240101,1,2024,7656130,1,1,1,15.0,1,99.721219451,Boyacá,Apartamento,1,4,1,3.0,1,1,1,3.0,1,1,4,2,1,1.0,1,1,1,3.0,3,,,,,650000.0,1.0,,,,,1.0,,,,,,2
20240101,1,2024,7656131,1,1,1,15.0,1,86.28341154,Boyacá,Apartamento,1,3,1,3.0,1,1,1,3.0,1,1,4,1,1,1.0,1,1,1,3.0,3,,,,,750000.0,,1.0,,,,,,,,,,1
20240101,1,2024,7656132,1,1,1,15.0,1,72.615102089,Boyacá,Apartamento,1,4,1,3.0,1,1,1,3.0,1,1,4,1,1,1.0,1,1,1,3.0,1,,,98.0,98.0,,,1.0,,,,,,,,,,2
20240101,1,2024,7656133,1,1,1,15.0,1,100.93816439,Boyacá,Apartamento,1,4,1,3.0,1,1,1,3.0,1,1,4,1,1,1.0,1,1,1,3.0,3,,,,,800000.0,,,,,,,1.0,,,,,2
20240101,1,2024,7656134,1,1,1,15.0,1,88.867869338,Boyacá,Apartamento,1,3,1,3.0,1,1,1,3.0,1,1,4,3,1,1.0,1,1,1,3.0,2,,450000.0,200000000.0,800000.0,,,1.0,,1.0,,,,,,,,3
20240101,1,2024,7656135,1,1,1,15.0,1,118.83921109,Boyacá,Apartamento,1,4,1,3.0,1,1,1,3.0,1,1,3,2,1,1.0,1,1,1,3.0,3,,,,,800000.0,,1.0,,,,1.0,,,,,,3
20240101,1,2024,7656136,1,1,1,15.0,1,85.069461069,Boyacá,Apartamento,1,4,1,3.0,1,1,1,3.0,1,1,4,2,1,1.0,1,1,1,3.0,2,,538000.0,140000000.0,800000.0,,,1.0,,,,,,,,,,3
20240101,1,2024,7656137,1,1,1,15.0,1,76.057095098,Boyacá,Apartamento,1,4,1,3.0,1,1,1,3.0,1,1,2,1,1,1.0,1,1,1,3.0,3,,,,,400000.0,,,,,,,,,1.0,,,3
20240101,1,2024,7656138,1,1,1,15.0,1,176.18030858,Boyacá,Apartamento,1,4,1,3.0,1,1,1,3.0,1,1,2,1,1,1.0,1,1,1,3.0,3,,,,,700000.0,,,,,,,,,1.0,,,3
20240101,1,2024,7656139,1,1,1,15.0,1,85.777723763,Boyacá,Apartamento,1,4,1,3.0,1,1,1,3.0,1,1,3,2,1,1.0,1,1,3,3.0,4,,,,800000.0,,,1.0,,,,,,,,,,2
20240101,1,2024,7656140,1,1,1,15.0,1,106.11318074,Boyacá,Apartamento,1,4,1,2.0,1,1,1,3.0,1,1,4,3,1,1.0,1,1,1,3.0,1,,,120000000.0,700000.0,,,1.0,,,,,,,,,,3
20240101,1,2024,7656141,1,1,1,18.0,1,77.816454347,Caquetá,Casa,1,4,1,2.0,1,1,1,2.0,1,1,1,1,1,1.0,1,1,1,3.0,4,,,,200000.0,,,,,,,,,,1.0,,,1
20240101,1,2024,7656142,1,1,1,18.0,1,109.10431765,Caquetá,Apartamento,1,4,1,1.0,1,1,1,2.0,1,1,3,1,1,1.0,1,1,1,3.0,3,,,,,500000.0,,1.0,,,,,,,,,,1
20240101,1,2024,7656143,1,1,1,18.0,1,112.59426148,Caquetá,Casa,5,1,1,0.0,2,1,1,2.0,1,1,1,1,1,1.0,1,1,1,4.0,1,,,98.0,350000.0,,,,,,,,,,1.0,,,4
20240101,1,2024,7656144,1,1,1,18.0,1,118.19329692,Caquetá,Casa,1,2,1,1.0,2,1,1,2.0,1,1,2,1,1,1.0,1,1,1,4.0,4,,,,200000.0,,,,,,,,,,1.0,,,1
20240101,1,2024,7656145,1,1,1,18.0,1,62.739598952,Caquetá,Casa,1,4,1,1.0,2,2,1,2.0,1,1,4,3,2,1.0,1,1,3,4.0,1,,,99.0,99.0,,,1.0,,,,1.0,,,,,,5
20240101,1,2024,7656146,1,1,1,18.0,1,100.59603875,Caquetá,Casa,1,2,1,1.0,2,1,1,2.0,1,1,2,1,1,1.0,1,1,1,5.0,4,,,,100000.0,,,,,,,,,,1.0,,,2
20240101,1,2024,7656147,1,1,1,18.0,1,74.730303308,Caquetá,Casa,1,4,1,1.0,2,1,1,2.0,1,1,4,3,1,1.0,1,1,1,4.0,1,,,140000000.0,300000.0,,,1.0,,,,,,,,,,3
20240101,1,2024,7656148,1,1,1,18.0,1,112.23024482,Caquetá,Casa,1,2,1,1.0,2,1,1,2.0,1,1,2,1,1,1.0,1,1,1,4.0,3,,,,,200000.0,,,,,,,,,1.0,,,3
20240101,1,2024,7656149,1,1,1,18.0,1,101.0312727,Caquetá,Casa,1,2,1,1.0,1,1,1,2.0,1,1,2,1,1,1.0,1,1,1,3.0,1,,,60000000.0,200000.0,,,,,,,,,,1.0,,,1
20240101,1,2024,7656150,1,1,1,18.0,1,88.665303539,Caquetá,Casa,1,4,1,1.0,1,1,1,2.0,1,1,4,2,1,1.0,1,1,1,3.0,3,,,,,350000.0,,,,,,,,,1.0,,,3
20240101,1,2024,7656151,1,1,1,18.0,1,52.207526782,Caquetá,Casa,1,2,1,1.0,1,2,1,2.0,1,1,5,2,2,1.0,1,1,1,3.0,4,,,,350000.0,,,,,,,,,,1.0,,,2
20240101,1,2024,7656152,1,1,1,18.0,1,100.14086753,Caquetá,Casa,2,2,1,1.0,2,2,1,2.0,1,1,3,2,2,1.0,1,1,3,4.0,3,,,,,200000.0,,,,,,,,,1.0,,,4
20240101,1,2024,7656153,1,1,1,18.0,1,52.551703173,Caquetá,Casa,1,2,1,1.0,1,2,1,2.0,1,1,4,3,2,1.0,1,1,1,3.0,5,,,,320000.0,,,1.0,,,,,,,,,,3
20240101,1,2024,7656159,1,1,1,19.0,1,141.41767328,Cauca,Casa,1,4,1,3.0,1,1,1,3.0,1,1,4,1,1,1.0,1,1,1,3.0,1,,,200000000.0,900000.0,,,,,,,,,,1.0,,,2
20240101,1,2024,7656160,1,1,1,19.0,1,164.32210841,Cauca,Casa,1,4,1,3.0,1,1,1,3.0,1,1,4,1,1,1.0,1,1,1,3.0,1,,,250000000.0,900000.0,,,1.0,,,,,,,,,,1
20240101,1,2024,7656161,1,1,1,19.0,1,109.11362869,Cauca,Casa,1,4,1,2.0,2,1,1,3.0,1,1,3,2,1,1.0,1,1,1,4.0,4,,,,400000.0,,,1.0,,,,,,,,,,4
20240101,1,2024,7656162,1,1,1,19.0,1,272.73794503,Cauca,Casa,1,4,1,1.0,1,1,1,3.0,1,1,3,2,1,1.0,1,1,1,3.0,3,,,,,600000.0,,1.0,,,,,,,,,,3
20240101,1,2024,7656164,1,1,1,19.0,1,146.92953268,Cauca,Casa,1,4,1,3.0,2,1,1,3.0,1,1,5,3,1,1.0,1,1,1,4.0,4,,,,1000000.0,,,1.0,,,,,,,,,,3
20240101,1,2024,7656165,1,1,1,19.0,1,155.5594406,Cauca,Apartamento,1,4,1,3.0,1,1,1,3.0,1,1,3,2,1,1.0,1,1,3,3.0,1,,,200000000.0,400000.0,,,1.0,,,,,,,,,,2
20240101,1,2024,7656166,1,1,1,19.0,1,156.61338595,Cauca,Casa,1,4,1,3.0,1,1,1,3.0,1,1,3,1,1,1.0,1,1,1,3.0,3,,,,,500000.0,,1.0,,,,,,,,,,1
20240101,1,2024,7656167,1,1,1,19.0,1,164.60804375,Cauca,Casa,1,4,1,3.0,2,1,1,3.0,1,1,3,2,1,1.0,1,1,1,4.0,1,,,250000000.0,800000.0,,,1.0,,,,1.0,1.0,,,,,2
20240101,1,2024,7656168,1,1,1,19.0,1,264.28508878,Cauca,Casa,1,4,1,2.0,1,1,1,3.0,1,1,3,2,1,1.0,1,1,1,3.0,1,,,98.0,600000.0,,,,,,,,,,,1.0,,1
20240101,1,2024,7656169,1,1,1,19.0,1,249.87218203,Cauca,Casa,1,4,1,2.0,1,1,1,3.0,1,1,3,2,1,1.0,1,1,1,3.0,4,,,,500000.0,,,1.0,,,,,,,,,,3
20240101,1,2024,7656170,1,1,1,19.0,1,142.37580541,Cauca,Casa,1,4,1,3.0,1,1,1,3.0,1,1,4,1,1,1.0,1,1,1,3.0,1,,,250000000.0,1500000.0,,,1.0,,,,,,,,,,1
20240101,1,2024,7656171,1,1,1,19.0,1,218.22355727,Cauca,Casa,1,4,1,2.0,1,1,1,3.0,1,1,3,2,1,1.0,1,1,1,3.0,3,,,,,400000.0,,1.0,,,,,,,,,,3
20240101,1,2024,7656172,1,1,1,19.0,1,177.41498485,Cauca,Casa,1,4,1,4.0,1,1,1,3.0,1,1,4,1,1,1.0,1,1,1,3.0,1,,,400000000.0,1000000.0,,,1.0,,,,1.0,,,,,,2
20240101,1,2024,7656173,1,1,1,19.0,1,211.42807103,Cauca,Casa,1,4,1,4.0,1,1,1,3.0,1,1,4,2,1,1.0,1,1,1,3.0,1,,,98.0,1500000.0,,,1.0,,,,,,,,,,1
20240101,1,2024,7656174,1,1,1,19.0,1,219.25874032,Cauca,Apartamento,1,4,1,2.0,1,1,1,3.0,1,1,4,1,1,1.0,1,1,1,3.0,4,,,,500000.0,,,1.0,,,,,,,,,,1
20240101,1,2024,7656175,1,1,1,19.0,1,155.5594406,Cauca,Apartamento,1,4,1,3.0,1,1,1,3.0,1,1,4,2,1,1.0,1,1,1,3.0,4,,,,700000.0,,,1.0,,,,1.0,,,,,,2
20240101,1,2024,7656177,1,1,1,19.0,1,117.75584633,Cauca,Casa,1,4,1,3.0,1,1,1,3.0,1,1,4,3,1,1.0,1,1,1,3.0,1,,,200000000.0,700000.0,,,1.0,,,,,,,,,,3
20240101,1,2024,7656178,1,1,1,19.0,1,178.77060932,Cauca,Casa,1,4,1,3.0,1,1,1,3.0,1,1,6,4,1,1.0,1,1,1,3.0,1,,,98.0,1500000.0,,,1.0,,,,,1.0,,,,,4
20240101,1,2024,7656179,1,1,1,19.0,1,210.00524481,Cauca,Casa,1,4,1,5.0,1,1,1,3.0,1,1,6,2,1,1.0,1,1,1,3.0,1,,,150000000.0,1000000.0,,,1.0,,,,,1.0,,,,,2
20240101,1,2024,7656180,1,1,1,19.0,1,135.34221128,Cauca,Casa,1,4,1,2.0,1,1,1,3.0,1,1,5,3,1,1.0,1,1,1,3.0,5,,,,600000.0,,,,,,,,,,1.0,,,4
20240101,1,2024,7656181,1,1,1,19.0,1,116.81645093,Cauca,Apartamento,1,4,1,1.0,1,1,1,3.0,1,1,2,1,1,1.0,1,1,1,3.0,4,,,,400000.0,,,,,,,,,,1.0,,,2
20240101,1,2024,7656182,1,1,1,19.0,1,158.64900446,Cauca,Casa,1,4,1,2.0,1,1,1,3.0,1,1,5,4,1,1.0,1,1,1,3.0,3,,,,,370000.0,,1.0,,,,,,,,,,3
20240101,1,2024,7656183,1,1,1,19.0,1,174.98821041,Cauca,Casa,1,4,1,3.0,1,1,1,3.0,1,1,4,1,1,1.0,1,1,1,3.0,2,,550000.0,250000000.0,700000.0,,,1.0,,,,,,,,,,1
20240101,1,2024,7656184,1,1,1,19.0,1,88.415982937,Cauca,Apartamento,1,4,1,2.0,1,1,1,3.0,1,1,3,2,1,1.0,1,1,1,3.0,4,,,,400000.0,,,1.0,,,,,,,,,,3
20240101,1,2024,7656186,1,1,1,19.0,1,208.81784793,Cauca,Apartamento,1,4,1,4.0,2,1,1,3.0,1,1,3,1,1,1.0,1,1,1,4.0,4,,,,600000.0,,,,,,,,,,1.0,,,1
20240101,1,2024,7656187,1,1,1,19.0,1,208.81784793,Cauca,Apartamento,1,4,1,4.0,1,1,1,3.0,1,1,4,1,1,1.0,1,1,1,3.0,1,,,150000000.0,900000.0,,,1.0,,,,,,,,,,1
20240101,1,2024,7656188,1,1,1,19.0,1,120.09531754,Cauca,Casa,1,4,1,2.0,1,1,1,3.0,1,1,4,3,1,1.0,1,1,1,3.0,4,,,,700000.0,,,1.0,,,,,,,,,,4
20240101,1,2024,7656189,1,1,1,19.0,1,131.52089172,Cauca,Casa,1,4,1,2.0,1,1,1,3.0,1,1,4,3,1,1.0,1,1,1,3.0,4,,,,500000.0,,,,,,,,,,1.0,,,5
20240101,1,2024,7656190,1,1,1,19.0,1,159.7550431,Cauca,Apartamento,1,4,1,2.0,1,1,1,3.0,1,1,3,2,1,1.0,1,1,1,3.0,4,,,,550000.0,,,,,,,,,,1.0,,,2
20240101,1,2024,7656191,1,1,1,19.0,1,121.01078044,Cauca,Apartamento,1,4,1,2.0,1,1,1,3.0,1,1,3,2,1,1.0,1,1,1,3.0,3,,,,,300000.0,,1.0,,,,,,,,,,3
20240101,1,2024,7656192,1,1,1,19.0,1,164.16782515,Cauca,Casa,1,4,1,4.0,1,1,1,3.0,1,1,7,1,1,1.0,1,1,3,3.0,4,,,,98.0,,,1.0,,,,1.0,1.0,,,,,2
20240101,1,2024,7656193,1,1,1,19.0,1,68.905935454,Cauca,Casa,1,4,1,2.0,1,1,1,3.0,1,1,4,3,1,1.0,1,1,1,3.0,1,,,15000000.0,600000.0,,,1.0,,,,,,,,,,3
20240101,1,2024,7656194,1,1,1,19.0,1,80.872927566,Cauca,Apartamento,1,4,1,2.0,1,1,1,3.0,1,1,3,1,1,1.0,1,1,1,3.0,4,,,,600000.0,,,,,,,,,,1.0,,,2
20240101,1,2024,7656195,1,1,1,19.0,1,178.65739996,Cauca,Casa,1,4,1,2.0,1,1,1,3.0,1,1,4,2,1,1.0,1,1,1,3.0,4,,,,600000.0,,,,,,,,,,1.0,,,3
20240101,1,2024,7656196,1,1,1,19.0,1,111.89249027,Cauca,Casa,1,3,1,2.0,1,1,1,3.0,1,1,3,2,1,1.0,1,1,1,3.0,3,,,,,500000.0,,,,,,,,,1.0,,,3
20240101,1,2024,7656197,1,1,1,19.0,1,179.71084099,Cauca,Cuarto(s) en inquilinato,1,4,1,3.0,2,1,1,3.0,1,1,1,1,1,1.0,1,1,1,4.0,3,,,,,360000.0,,1.0,,,,,,,,,,1
20240101,1,2024,7656198,1,1,1,19.0,1,211.42807103,Cauca,Casa,1,4,1,4.0,2,1,1,3.0,1,1,4,1,1,1.0,1,1,1,4.0,4,,,,1500000.0,,,1.0,,,,,,,,,,1
20240101,1,2024,7656199,1,1,1,19.0,1,143.66443195,Cauca,Apartamento,1,4,1,2.0,1,1,1,3.0,1,1,3,2,1,1.0,1,1,1,3.0,3,,,,,350000.0,,,,,,,,,1.0,,,3
20240101,1,2024,7656200,1,1,1,19.0,1,96.377468274,Cauca,Apartamento,1,4,1,2.0,1,1,1,3.0,1,1,3,1,1,1.0,1,1,1,3.0,1,,,200000000.0,700000.0,,,1.0,,,,,,,,,,1
20240101,1,2024,7656201,1,1,1,19.0,1,116.81645093,Cauca,Apartamento,1,4,1,2.0,1,1,1,3.0,1,1,3,1,1,1.0,1,1,1,3.0,1,,,80000000.0,400000.0,,,1.0,,,,,,,,,,2
20240101,1,2024,7656202,1,1,1,19.0,1,143.03768392,Cauca,Apartamento,1,4,1,1.0,1,1,1,3.0,1,1,3,1,1,1.0,1,1,1,3.0,3,,,,,600000.0,,,,,,,,,1.0,,,2
20240101,1,2024,7656203,1,1,1,19.0,1,174.98821041,Cauca,Apartamento,1,4,1,1.0,1,1,1,3.0,1,1,3,2,1,1.0,1,1,1,3.0,2,,348000.0,98.0,98.0,,,1.0,,1.0,,,,,,,,1
20240101,1,2024,7656204,1,1,1,19.0,1,131.96892186,Cauca,Casa,1,4,1,2.0,1,1,1,3.0,1,1,5,3,1,1.0,1,1,1,3.0,1,,,100000000.0,500000.0,,,1.0,,,,1.0,1.0,,,,,4
20240101,1,2024,7656205,1,1,1,19.0,1,174.51321352,Cauca,Apartamento,1,4,1,2.0,1,1,1,3.0,1,1,3,2,1,1.0,1,1,1,3.0,3,,,,,600000.0,,1.0,,,,,,,,,,2
20240101,1,2024,7656206,1,1,1,19.0,1,149.29998353,Cauca,Apartamento,1,4,1,4.0,2,1,1,3.0,1,1,2,1,1,1.0,1,1,1,4.0,3,,,,,350000.0,,,,,,,,1.0,,,NEQUI,1
20240101,1,2024,7656207,1,1,1,19.0,1,78.261011191,Cauca,Casa,1,4,1,2.0,1,1,1,3.0,1,1,3,2,1,1.0,1,1,1,3.0,1,,,80000000.0,500000.0,,,1.0,,,,,,,,,,2
20240101,1,2024,7656208,1,1,1,19.0,1,167.02926809,Cauca,Casa,1,4,1,2.0,1,1,1,3.0,1,1,5,3,1,1.0,1,1,1,3.0,1,,,80000000.0,600000.0,,,1.0,,,,,,,,,,3
20240101,1,2024,7656209,1,1,1,19.0,1,94.260960258,Cauca,Casa,1,4,1,2.0,1,1,1,3.0,1,1,3,2,1,1.0,1,1,1,3.0,1,,,80000000.0,600000.0,,,1.0,,,,1.0,,,,,,3
20240101,1,2024,7656210,1,1,1,19.0,1,123.56316694,Cauca,Casa,1,4,1,2.0,1,1,1,3.0,1,1,4,3,1,1.0,1,1,1,3.0,3,,,,,700000.0,,,,,,,,,1.0,,,3
20240101,1,2024,7656211,1,1,1,19.0,1,147.5895216,Cauca,Casa,1,4,1,3.0,1,1,1,3.0,1,1,3,2,1,1.0,1,1,1,3.0,1,,,100000000.0,600000.0,,,1.0,,,,,,,,,,4
20240101,1,2024,7656212,1,1,1,19.0,1,125.51722337,Cauca,Apartamento,1,4,1,2.0,1,1,1,3.0,1,1,3,2,1,1.0,1,1,1,3.0,4,,,,600000.0,,,1.0,,,,,,,,,,3
20240101,1,2024,7656213,1,1,1,19.0,1,199.51868093,Cauca,Casa,1,4,1,4.0,1,1,1,3.0,1,1,5,2,1,1.0,1,1,1,3.0,1,,,800000000.0,3000000.0,,,1.0,,,,,1.0,,,,,3
20240101,1,2024,7656214,1,1,1,19.0,1,139.21189862,Cauca,Apartamento,1,4,1,2.0,2,1,1,3.0,1,1,4,1,1,1.0,1,1,1,4.0,1,,,50000000.0,400000.0,,,,,,,1.0,,,,,,1
20240101,1,2024,7656215,1,1,1,19.0,1,223.98490932,Cauca,Apartamento,1,4,1,4.0,1,1,1,3.0,1,1,4,1,1,1.0,1,1,1,3.0,3,,,,,700000.0,,,,,,,,,1.0,,,1
20240101,1,2024,7656216,1,1,1,,1,1446.1494624,Cundinamarca,Apartamento,1,4,1,3.0,1,1,1,3.0,1,1,3,1,1,1.0,1,1,1,3.0,2,,380000.0,150000000.0,600000.0,,,1.0,,,,,,,,,,2
20240101,1,2024,7656217,1,1,1,41.0,1,233.86909137,Huila,Apartamento,1,4,1,2.0,1,1,1,3.0,1,1,1,1,1,1.0,1,1,6,,3,,,,,250000.0,,,,,,,,,1.0,,,1
20240101,1,2024,7656218,1,1,1,41.0,1,132.00003995,Huila,Casa,1,4,1,2.0,1,1,1,3.0,1,1,4,3,1,1.0,1,1,1,3.0,1,,,170000000.0,600000.0,,,1.0,,,,,,,,,,3
20240101,1,2024,7656219,1,1,1,41.0,1,159.63506641,Huila,Casa,1,4,1,2.0,1,1,1,3.0,1,1,4,3,1,1.0,1,1,1,3.0,3,,,,,500000.0,,1.0,,,,,,,,,,5
20240101,1,2024,7656220,1,1,1,41.0,1,153.76789743,Huila,Apartamento,1,1,1,2.0,1,1,1,3.0,1,1,3,1,1,1.0,1,1,1,3.0,3,,,,,500000.0,,1.0,,,,,,,,,,2
20240101,1,2024,7656221,1,1,1,41.0,1,129.04725144,Huila,Casa,1,4,1,2.0,1,1,1,3.0,1,1,5,4,1,1.0,1,1,1,3.0,3,,,,,400000.0,,1.0,,,,,,,,,,6
20240101,1,2024,7656222,1,1,1,41.0,1,149.02300269,Huila,Casa,1,4,1,2.0,1,1,1,3.0,1,1,4,2,1,1.0,1,1,1,3.0,3,,,,,700000.0,,1.0,,,,,,,,,,2
20240101,1,2024,7656224,1,1,1,41.0,1,116.92387144,Huila,Casa,1,4,1,2.0,1,1,1,3.0,1,1,4,1,1,1.0,1,1,1,3.0,1,,,180000000.0,700000.0,,,1.0,,,,,,,,,,2
20240101,1,2024,7656225,1,1,1,41.0,1,114.49675129,Huila,Casa,1,4,1,2.0,1,1,1,3.0,1,1,5,3,1,1.0,1,1,1,3.0,4,,,,500000.0,,,1.0,,,,,,,,,,3
20240101,1,2024,7656226,1,1,1,41.0,1,155.11121111,Huila,Casa,1,4,1,2.0,1,1,1,3.0,1,1,4,1,1,1.0,1,1,1,3.0,1,,,80000000.0,400000.0,,1.0,,,,,,,,,,,1
20240101,1,2024,7656227,1,1,1,41.0,1,92.077235314,Huila,Casa,1,4,1,2.0,1,1,1,3.0,1,1,5,2,1,1.0,1,1,1,3.0,3,,,,,550000.0,,1.0,,,,,,,,,,3
20240101,1,2024,7656228,1,1,1,41.0,1,127.22852599,Huila,Casa,1,4,1,2.0,1,1,1,3.0,1,1,4,3,1,1.0,1,1,1,3.0,1,,,98.0,450000.0,,,1.0,,,1.0,,,,,,,5
20240101,1,2024,7656229,1,1,1,41.0,1,92.596133625,Huila,Casa,1,4,1,2.0,1,1,1,3.0,1,1,3,1,1,1.0,1,1,1,3.0,1,,,98.0,98.0,,,1.0,,,,,,,,,,2
20240101,1,2024,7656230,1,1,1,41.0,1,307.38458274,Huila,Apartamento,1,4,1,1.0,1,1,1,3.0,1,1,4,3,1,1.0,1,1,1,3.0,3,,,,,350000.0,,,,,,,,,1.0,,,6
